"x_C","x_C2","protein","phi","mu","mu_norm","convergence","f.TS","f.LAC","f.EFFLUX","f.ATPS","f.AAS","f.NTS","f.ADPS","f.RNAP","f.DNAP","f.R","v.TS","v.LAC","v.EFFLUX","v.ATPS","v.AAS","v.NTS","v.ADPS","v.RNAP","v.DNAP","v.R","p.TS","p.LAC","p.EFFLUX","p.ATPS","p.AAS","p.NTS","p.ADPS","p.RNAP","p.DNAP","p.R","c.x_S","c.x_W","c.x_LAC","c.S","c.AA","c.NT","c.ATP","c.ADP","c.RNA","c.DNA","c.P"
0.57,1e-04,"LAC",0.43,0.411803800401033,0.570705626659942,4,1.26530714910946,0.00706694707234497,2.12069174556527e-17,13.61870481026,0.639631264875781,3.5995559352232,0.140369320826419,0.442701198608801,0.0838861677640175,10.474134779829,96.9168424380845,0.541296393062178,1.62435459176335e-15,1043.13159791731,48.992880945997,275.709811381867,10.7516592783418,33.9089227014306,6.425303539652,802.271662533799,12.3074438857416,41.8860649891493,8.1599985562428e-18,2.01460644214708,12.3189950031999,0.806665210210317,0.066290235595817,3.88341424026399,0.140678527945761,23.9852949181563,0.57,1e-05,1e-04,10.6506956420581,2.08007112400325,3.15436293172959,8.38308011543013,1.63737663699841,52.6991506823916,9.98580941062865,97.40945345241
0.57,1e-04,"LAC",0.435,0.408201873822416,0.565713832598714,4,1.26516181082149,0.00721216702858539,1.1100537652453e-17,13.618698892442,0.639631420480575,3.59954884096185,0.140369167561948,0.442700234740146,0.0838859400109995,10.4741359517783,96.0581044670563,0.547587737742317,8.42814410251172e-16,1034.00718368677,48.5643664576308,273.297720214044,10.6576060439764,33.6122581574345,6.36908600937113,795.254517526715,12.198488613461,42.3731169937613,4.23388705786654e-18,1.99697478742288,12.2111812977788,0.799602643421161,0.0657104516754019,3.84944411732795,0.139447869092447,23.7754975775974,0.57,1e-05,1e-04,10.650835972861,2.08008698754112,3.15436236935649,8.38306326326705,1.63736881329028,52.699035943467,9.98578229890938,97.4094643515383
0.57,1e-04,"LAC",0.44,0.404599947232392,0.560722038521678,4,1.26501388507199,0.00735997092503539,4.8013479098358e-18,13.618692800545,0.639631572436372,3.59954165182749,0.140369008660517,0.442699262111601,0.0838857080392051,10.4741370428304,95.1993665135969,0.553878955709634,3.61328270639289e-16,1024.88276425629,48.1358514848026,270.885631404577,10.5635525904622,33.3155942447721,6.31286846659585,788.237364839126,12.089533539671,42.8601687808082,1.81512816131434e-18,1.97934310815086,12.1033671061827,0.79254007855793,0.0651306639768821,3.81547404728531,0.138217209262219,23.5656999644274,0.57,1e-05,1e-04,10.6509791247932,2.08010307517828,3.15436191667734,8.38304576456435,1.63736077113267,52.698920161765,9.98575468498697,97.4094744983225
0.57,1e-04,"LAC",0.445,0.400997660317895,0.555729745082558,4,1.26486328755852,0.00751044371599324,2.4691874046244e-17,13.6186865853624,0.639631725793394,3.59953434179883,0.140368847934172,0.442698272454683,0.0838854721966332,10.4741381295376,94.3405427215318,0.560170686599629,1.84165737218188e-15,1015.75743106394,47.7072935445342,268.473301968915,10.4694898061806,33.0189006954849,6.25664532390518,781.219508385128,11.9805674483073,43.3472693697008,9.25150080590254e-18,1.96170967347475,11.9955422592983,0.785476811356051,0.0645508195197587,3.78150058361835,0.136986426842982,23.355881212581,0.57,1e-05,1e-04,10.6511247072834,2.08011947193214,3.15436141826981,8.38302813991458,1.63735261411992,52.6988023530054,9.98572661028721,97.4094846046993
0.57,1e-04,"LAC",0.45,0.397395734174802,0.550737951624909,4,1.26470997717665,0.0076636273639025,0,13.6186802568014,0.639631881420127,3.59952690474806,0.140368683932569,0.442697266347216,0.0838852318239401,10.4741392299155,93.4818050810864,0.566461665025946,0,1006.63301168068,47.2787784880524,266.061214480941,10.3754364144153,32.7222369629647,6.20042779140025,774.202354336572,11.8716122862785,43.8343213430352,0,1.94407800273414,11.887728122955,0.778414253529813,0.0639710324762505,3.74753053441023,0.135755767244541,23.1460834955502,0.57,1e-05,1e-04,10.6512729463297,2.08013613828687,3.15436094250362,8.38301013951868,1.63734430209592,52.6986825859726,9.98569799632183,97.4094948382139
0.57,1e-04,"LAC",0.455,0.393793807498212,0.545746157427904,4,1.26455386199081,0.00781961070237363,2.1161459589184e-19,13.6186736600876,0.639632043766829,3.59951915939238,0.140368512464968,0.442696214643882,0.0838849811893195,10.4741403694446,92.6230672985866,0.572752454525315,1.54998482435505e-17,997.508579784757,46.8502636517813,263.649114018819,10.2813826816178,32.4255711949167,6.14420982100919,767.185200641901,11.7626591227449,44.3213736655156,7.78621970866915e-20,1.92644615369553,11.7799129825353,0.771351562129667,0.0633912312070561,3.71356021427573,0.13452509668897,22.9362854070419,0.57,1e-05,1e-04,10.6514270015177,2.0801536176288,3.1543613494671,8.38299146596891,1.63733548300505,52.6985573912077,9.98566816077659,97.4095054358346
0.57,1e-04,"LAC",0.46,0.390191880743476,0.5407543631226,4,1.26439487195371,0.00797847392817145,1.86893785546654e-17,13.6186673281102,0.639632210105706,3.59951156070156,0.140368345547155,0.442695191830167,0.0838847347296766,10.4741416352293,91.7643300347447,0.579043249034258,1.35639454087993e-15,988.384175743363,46.4217488784169,261.237034526813,10.1873295067364,32.1289089263131,6.08799248823026,760.168054431202,11.6537020741535,44.8084266437778,6.81370256879384e-18,1.90881464893703,11.6720998986279,0.76428912021924,0.0628114575752926,3.67959044114563,0.133294445390589,22.7264884778053,0.57,1e-05,1e-04,10.6515778701036,2.08017043050268,3.15435994329156,8.38297278557816,1.63732717866853,52.698435635463,9.9856388222207,97.4095172076323
0.57,1e-04,"LAC",0.465,0.386590314770195,0.535763068812696,4,1.26423293745432,0.00814027850203787,3.49979343916654e-20,13.6186607975403,0.639632389344837,3.59950361852881,0.140368172638108,0.442694116569224,0.0838844768860897,10.4741430475796,90.9056789173961,0.585333226086096,2.51655441993719e-18,979.26067979135,45.9932777325301,258.825182064053,10.0932855441623,31.8322739640822,6.03178029621314,753.151619934403,11.5447578685985,45.2954316100384,1.26415787947663e-20,1.89118476541909,11.5642966996084,0.757227246351888,0.0622317286077254,3.64562378146747,0.132063906145987,22.5167127362527,0.57,1e-05,1e-04,10.651734537789,2.08018800715151,3.15435938543172,8.38295361232851,1.63731835092145,52.6983076364004,9.98560812852012,97.4095303424902
0.57,1e-04,"LAC",0.47,0.382988388382038,0.530771275015421,4,1.26406793751293,0.00830514068831189,3.7047999172542e-21,13.618653909536,0.639632549577469,3.59949565520866,0.140367996379056,0.442693039491566,0.0838842204459757,10.4741441095204,90.0469416479881,0.591623675235495,2.639145350232e-19,970.136254170744,45.5647621134026,256.413097435631,9.99923216473523,31.5356106361646,5.97556292626753,746.134456426675,11.4358027314939,45.782483902003,1.32573312859108e-21,1.87355305598474,11.4564823795568,0.750164694635621,0.0616519443940681,3.61165374522532,0.130833248896829,22.3069145163493,0.57,1e-05,1e-04,10.6518942069307,2.08020595916183,3.15435878018704,8.38293432762389,1.63730948655026,52.698179421076,9.98557760188895,97.4095402185395
0.57,1e-04,"LAC",0.475,0.379386101509865,0.525778981634955,4,1.26389979075526,0.00847314844168919,9.04240489935136e-22,13.6186469885766,0.639632723260871,3.59948747433913,0.140367815536053,0.442691933138724,0.083883956135655,10.4741453627092,89.1881186623617,0.597914624394074,6.38084670205182e-20,961.010922323332,45.1362043413509,254.000766780099,9.9051692863443,31.2389170031061,5.9193397201407,739.116602699894,11.3268366747126,46.2695858751339,3.20530144126044e-22,1.85591963269075,11.3486575281113,0.743101419731865,0.0610720977872067,3.57768028689334,0.129602465627986,22.0970958925068,0.57,1e-05,1e-04,10.6520568959375,2.08022427868711,3.15435824840446,8.38291444366056,1.63730029402145,52.6980477208337,9.98554613838837,97.4095518731958
0.57,1e-04,"LAC",0.48,0.375784175265407,0.520787188036829,4,1.26372844086137,0.00864435790337473,1.00246487409029e-17,13.6186399458439,0.639632900583586,3.59947913895084,0.140367632930887,0.442690803554481,0.083883687752806,10.4741466476785,88.3293818829862,0.604204800407873,7.00681410853158e-16,951.886504733102,44.7076894954266,251.588677728516,9.81111594252965,30.942252923102,5.8631222101961,732.099452086866,11.2178815476131,46.7566393667883,3.5197262666235e-18,1.83828796004085,11.2408434016313,0.736038851093111,0.0604923119001781,3.54371020008573,0.128371806601525,21.8872983776564,0.57,1e-05,1e-04,10.6522227174334,2.08024292045452,3.15435766222241,8.38289439725821,1.63729100570536,52.6979132551254,9.98551419009403,97.4095638234104
0.57,1e-04,"LAC",0.485,0.372182609391378,0.515795893864475,4,1.26355377790999,0.00881886018007804,4.85880359326513e-19,13.6186319042946,0.639632997368268,3.59947112690223,0.140367445803371,0.442689718190498,0.0838834382787151,10.4741465571266,87.4707300434108,0.610494109224324,3.36355369174261e-17,942.76294027747,44.2792117104832,249.176863497728,9.7170719390025,30.6456230908384,5.80691199145246,725.082906600911,11.1089374065428,47.243638044548,1.68960168755303e-19,1.82065787910621,11.1330383737878,0.728977087279053,0.0599125820532992,3.50974343540019,0.127141285473371,21.6775168870865,0.57,1e-05,1e-04,10.6523921130999,2.08026193296513,3.15435760202427,8.38287504713822,1.63728177817836,52.6977840533969,9.98548449269825,97.4095629812772
