"","phi","mu","convergence","f.TS","f.ATPS","f.EAA","f.ENT","f.ADPS","f.RNAP","f.DNAP","f.GFP","f.R","v.TS","v.ATPS","v.EAA","v.ENT","v.ADPS","v.RNAP","v.DNAP","v.GFP","v.R","p.TS","p.ATPS","p.EAA","p.ENT","p.ADPS","p.RNAP","p.DNAP","p.GFP","p.R","c.x_S","c.x_W","c.S","c.AA","c.NT","c.ATP","c.ADP","c.RNA","c.DNA","c.P"
"57",0.56,0.44723638455255,4,1.24069439861848,12.0347199368358,0.551457257138618,3.58273021571024,0.134215269091924,0.406031265505066,0.114043667107328,5.52909420844115,8.83139294693363,125.403711041037,1216.41440720557,55.7387754814548,362.125971721322,13.5658650842949,41.0397818751508,11.5270118829523,558.855535421208,892.636776985783,3.52480975187622,1.78911992784832,9.14339058879869,0.946762997107893,0.112526622739949,5.38680058677326,0.245353423425454,55.8855535421208,22.7604228596594,10,1e-05,26.6054829355809,4.87565175290772,5.97284987742183,11.9995063633257,1.52813049063658,58.7283622426528,16.495276010404,99.79474030035
"58",0.57,0.437076888081437,4,1.24069439925956,12.0347199626316,0.551457260797714,3.58273019081147,0.134215269361612,0.406031265125043,0.114043663231076,5.75859093298056,8.83139299907161,122.555019441986,1188.78213674488,54.4726045018195,353.899855155576,13.2577006520222,40.1075152923647,11.2651619712808,568.830023066974,872.3594958976,3.44473958918235,1.74847799044743,8.93568790377846,0.925256160055637,0.109970450554187,5.26443320835967,0.239779929953983,56.8830023066974,22.24339335048,10,1e-05,26.6054830344606,4.87565187287235,5.97284970923768,11.9995064024248,1.52813045563177,58.7283621876862,16.4952754497428,99.7947408895091
"59",0.58,0.426907227543766,4,1.24069439743976,12.0347198644165,0.55145725020339,3.5827302566823,0.13421526866219,0.406031271944314,0.114043668296123,5.99925658639838,8.83139282894105,119.703477629461,1161.12220949797,53.2051653892718,345.665517647334,12.9492278219275,39.1743167200104,11.0030509727755,578.814475236801,852.061906717406,3.36458930907728,1.70779537615985,8.72777711351229,0.903727835006197,0.107411713512404,5.14194328572891,0.234200869520605,57.8814475236801,21.7258459408363,10,1e-05,26.6054829898976,4.8756517855255,5.97285000994424,11.9995065009302,1.52813042451647,58.7283631740255,16.4952761823513,99.7947389670339
"60",0.59,0.416747730523684,4,1.24069439722221,12.0347198563201,0.551457248103294,3.58273026913238,0.134215269643554,0.406031274453243,0.114043668709584,6.25140987478418,8.83139280659801,116.854785795372,1133.48993439979,51.9389937979017,337.439404175111,12.6410634397801,38.2420503459063,10.7412014660609,588.788958403061,831.784617549917,3.28451913911786,1.66715342649669,8.52007419716569,0.882221003821127,0.10485554565199,5.01957587367091,0.22862738188868,58.8788958403061,21.2088163064384,10,1e-05,26.6054830725404,4.87565161387543,5.97284966230242,11.9995067531232,1.52813042618271,58.7283635369171,16.4952762421542,99.7947387145575
"61",0.6,0.406583151751764,4,1.24069439702724,12.0347198433101,0.551457248027414,3.58273027160774,0.134215268858755,0.406031273324958,0.114043669283732,6.51630011201771,8.83139279132728,114.004669056724,1105.84383730141,50.6721890668108,329.20917504972,12.3327447478315,37.3093173089229,10.4792209958057,598.768431230824,811.497186492977,3.20440891099963,1.62649114401862,8.3122676101778,0.860703426108949,0.102298087432138,4.8971471310112,0.223051103163397,59.8768431230824,20.6915280060042,10,1e-05,26.6054829027607,4.87565180379762,5.97285007119382,11.9995065787353,1.52813043898838,58.7283633737219,16.495276325199,99.7947385419983
"62",0.61,0.396418572877356,4,1.24069439652446,12.0347198276675,0.551457246896519,3.58273027413747,0.134215268887254,0.406031273457967,0.114043669528169,6.79477446252436,8.83139277164932,111.154552262657,1078.19773974819,49.4053842287762,320.978945834845,12.0244261292437,36.3765843807189,10.2172404907321,608.747903773374,791.209754906796,3.1242986874454,1.58582888396539,8.10446090218088,0.839185835353077,0.0997406309199209,4.77471844764063,0.217474825747123,60.8747903773374,20.1742397290474,10,1e-05,26.6054829428244,4.87565181504852,5.97285008807671,11.9995067457517,1.52813032861691,58.7283633929603,16.4952763605544,99.7947383196373
"63",0.62,0.386253994124496,4,1.24069439523995,12.0347197620788,0.551457241765556,3.58273029314719,0.134215268719341,0.406031274919522,0.114043671514834,7.08790529992954,8.83139268425649,108.304435436743,1050.55163823746,48.1385790619061,312.748718145358,11.7161074970664,35.4438515790306,9.95526013975319,618.727371448717,770.922317742558,3.04418847092944,1.54516656672749,7.89665411574252,0.817668258760913,0.0971831839703864,4.65228974739381,0.211898550085736,61.8727371448717,19.6569512936164,10,1e-05,26.6054832756818,4.87565184049763,5.97285016300504,11.9995066605522,1.52813047553217,58.7283636043597,16.4952766479056,99.7947373320983
"64",0.63,0.376089415308218,4,1.240694395863,12.0347197933596,0.551457244183484,3.58273028035564,0.134215268988033,0.40603127385255,0.114043670162831,7.39688115816364,8.83139272959444,105.454318761084,1022.90554508912,46.8717745523332,304.518487614196,11.4077889008467,34.5111185498927,9.69327949423816,628.706848432459,750.634892134875,2.96407824821563,1.50450430404041,7.68884743829158,0.796150667098169,0.0946257303982533,4.52986108479938,0.206322271229874,62.8706848432459,19.139663257098,10,1e-05,26.6054832343748,4.87565177216675,5.97285009969981,11.9995067322824,1.52813041372812,58.7283634500328,16.4952764523519,99.7947378444172
"65",0.64,0.365924836547086,4,1.24069439570179,12.0347197861679,0.551457244132749,3.58273027945282,0.13421526892757,0.406031273455529,0.114043670229658,7.72302229614232,8.83139272330824,102.604202033167,995.259448765424,45.604969834368,296.288258169641,11.0994702778444,33.5783855861216,9.43129897369188,638.686321728575,730.347462159689,2.88396802525212,1.46384201603439,7.48104077935677,0.774633083908744,0.0920682793497237,4.40743239754581,0.200745993520038,63.8686321728575,18.622375025558,10,1e-05,26.6054832379247,4.87565184594154,5.97285014922099,11.9995066707825,1.528130463249,58.7283633926077,16.4952764620177,99.7947377733831
"66",0.65,0.355760257576393,4,1.24069440902212,12.0347204417266,0.551457289869674,3.58273017393348,0.134215269267512,0.40603128096479,0.114043646659254,8.06780081176309,8.83139352010391,99.75408633117,967.613405191131,44.3381687719297,288.058020148196,10.7911516809566,32.645653240624,9.16931654696106,648.665854240138,710.060096364367,2.80385772938832,1.42317983651198,7.27323489802825,0.753115500735411,0.0895108318517734,4.28500423412882,0.195169695399858,64.8665854240138,18.105088627116,10,1e-05,26.6054791944869,4.87565137793733,5.9728491712122,11.9995054861309,1.52813050391315,58.7283644787472,16.4952730527944,99.7947467771742
"67",0.66,0.345595678961553,4,1.24069439542846,12.0347197724548,0.551457243228049,3.58273028092017,0.134215268912454,0.406031273948296,0.114043669942516,8.43285888911862,8.83139270745802,96.9039685656479,939.967256097419,43.0713603285161,279.827799497383,10.4828330390184,31.7129197587515,8.90733789718153,658.645268102053,689.772601913674,2.72374758123589,1.38251745593685,7.06542738580295,0.73159791267055,0.0869533751699474,4.16257504973385,0.189593437963512,65.8645268102053,17.5877985855567,10,1e-05,26.6054833373489,4.87565185640841,5.97285016917408,11.9995066824625,1.52813047130142,58.7283634638815,16.4952764204855,99.7947375942756
"68",0.67,0.335431100172189,4,1.24069439482247,12.0347197411311,0.55145724094111,3.58273028733056,0.134215268937226,0.40603127404196,0.114043670852801,8.82004245333557,8.83139266798808,94.0538517982062,912.321157965137,41.804555440056,271.59757058929,10.1745144222115,30.7801868321035,8.6453574398936,668.624738873434,669.485169460741,2.64363736127552,1.34185517209148,6.85762065997398,0.710080327450279,0.0843959230813986,4.04014635645739,0.184017161103872,66.8624738873434,17.0705102994879,10,1e-05,26.6054835179238,4.87565187477255,5.97285021194517,11.9995067390996,1.52813047838231,58.7283634774291,16.4952765521492,99.7947371482653
"69",0.68,0.325266521378993,4,1.24069439446891,12.0347197234518,0.551457239723281,3.5827302898841,0.13421526894743,0.406031274143532,0.114043671123002,9.23142500833324,8.83139264681389,91.2037350510297,884.675060969345,40.537750640216,263.367341365124,9.86619580410374,29.8474539052548,8.38337693127194,678.604210961941,649.197738526425,2.56352714014967,1.30119289066541,6.64981395261338,0.688562741792278,0.0818384710069741,3.91771767444741,0.178440883665945,67.8604210961941,16.5532220584618,10,1e-05,26.6054836342898,4.8756518866653,5.97285023526742,11.9995067677182,1.52813048368234,58.7283634921205,16.495276591231,99.7947369089969
"70",0.69,0.315101942585849,4,1.24069439416874,12.0347197084425,0.551457238652778,3.58273029264104,0.134215268959705,0.406031274314415,0.11404367136905,9.66934837550163,8.83139262823802,88.3536183092952,857.028964245055,39.2709458564692,255.137112143753,9.55787718609804,28.9147209828801,8.12139641969021,688.583683205134,628.910307874529,2.48341691838722,1.26053060983252,6.44200724997733,0.667045156345263,0.0792810189164386,3.79528899383685,0.172864606202005,68.8583683205134,16.0359338250786,10,1e-05,26.6054837227007,4.87565189662042,5.97285025665001,11.9995067915631,1.52813048969596,58.728363516837,16.4952766268194,99.7947366990896
"71",0.7,0.304937363800028,4,1.24069439422102,12.0347197019685,0.551457238294878,3.58273029237604,0.134215268983968,0.406031274170615,0.11404367140272,10.1364666470583,8.83139262170937,85.5035015952824,829.382868197859,38.004141127663,246.906882707386,9.24955856908436,27.9819880387056,7.85941589253057,698.563156377795,608.622878152839,2.40330669751603,1.21986833004612,6.23420055495344,0.645527570281283,0.0767235669492234,3.67286031438628,0.167288328589651,69.8563156377795,15.5186456248144,10,1e-05,26.6054838222071,4.87565190426333,5.97285026467664,11.9995068021331,1.52813049473123,58.7283634960378,16.4952766316894,99.7947366253159
"72",0.71,0.294772785005919,4,1.24069439368726,12.0347196757981,0.551457236381223,3.58273029774987,0.134215268986395,0.40603127453943,0.114043671895574,10.6357999397378,8.83139258873999,82.6533848396637,801.73677084572,36.7373362958259,238.676653641176,8.94123995025306,27.0492551285808,7.59743539559284,708.542627394519,588.335446683155,2.32319647631638,1.17920604802277,6.02639384186177,0.624009985009744,0.0741661148198681,3.55043163182701,0.161712051275415,70.8542627394519,15.0013573641771,10,1e-05,26.6054839689531,4.8756519188422,5.97285030014319,11.9995068440263,1.52813050162826,58.7283635493831,16.4952767029758,99.7947362527619
"73",0.72,0.284608206210889,4,1.24069439339927,12.0347196613901,0.551457235411908,3.5827302995334,0.134215268999348,0.406031274625581,0.114043672051813,11.1707999153576,8.83139257178743,79.8032681020479,774.090674367891,35.4705315334075,230.446424318599,8.63292133205969,26.1165221984959,7.33545487471552,718.522099642251,568.048016393334,2.24308625444189,1.13854376790144,5.81858714317454,0.602492399281636,0.0716086627118337,3.42800295241547,0.156135773714325,71.8522099642251,14.4840691433317,10,1e-05,26.6054840674607,4.87565192965375,5.97285031902059,11.9995068673955,1.52813050660612,58.7283635618441,16.4952767255743,99.794736061198
"74",0.73,0.27444362741248,4,1.24069439296125,12.0347196480667,0.551457234472212,3.5827303017992,0.134215269001757,0.406031274737928,0.114043672282161,11.7454295189066,8.83139255548933,76.9531513555016,746.444578014331,34.2037267768583,222.216195015002,8.32460271305039,25.1837892693297,7.07347435762972,728.501571887114,547.760586215246,2.16297603110613,1.09788148847371,5.61078044916968,0.580974813870983,0.069051210488762,3.30557427246315,0.150559496203813,72.8501571887114,13.9667809265418,10,1e-05,26.6054841108552,4.87565193828464,5.97285033832056,11.9995068873001,1.52813051120521,58.7283635780939,16.4952767588917,99.7947358770295
"75",0.74,0.264279048618725,4,1.24069439268366,12.0347196349952,0.551457233552348,3.58273030402419,0.134215269018704,0.406031274859518,0.11404367248471,12.3642613995262,8.83139253948782,74.1030346218556,718.798481749697,32.9369220263911,213.985965702328,8.01628409503946,24.2510563406267,6.81149383794531,738.48104413604,527.473156139043,2.08286580867019,1.05721920889208,5.40297375406362,0.55945722832384,0.06649375835536,3.18314559322651,0.144983218667819,73.848104413604,13.4494927124089,10,1e-05,26.6054841863563,4.87565194737593,5.97285035677603,11.9995069088639,1.52813051687578,58.7283635956807,16.4952767881885,99.7947356962124
"76",0.75,0.254114469873271,4,1.24069440545771,12.0347202646166,0.551457280824167,3.58273015892689,0.13421527158998,0.4060312475634,0.114043673654629,13.0326010422508,8.83139334693633,71.2529186525821,691.152422586255,31.6701200538119,205.755727957839,7.70796562511061,23.3183218412018,6.5495133741311,748.460586112236,507.185773523388,2.00275554291511,1.01655700494229,5.19516768571321,0.537939632808246,0.0639363097833677,3.06071675371708,0.139406944411506,74.8460586112237,12.9322063348661,10,1e-05,26.6054806587412,4.87565168180523,5.97284944971032,11.9995063033597,1.52813051840353,58.7283596475702,16.4952769574056,99.7947448203805
"77",0.76,0.243949891036839,4,1.2406943922656,12.0347196057257,0.551457231478092,3.58273030915569,0.134215269043122,0.406031275142728,0.114043672972769,13.7566331227793,8.83139250351364,68.4028011675254,663.506289243509,30.403312525906,197.525507088438,7.39964685843221,22.3855904842675,6.28753280050343,758.439988201886,486.89829599947,1.92264536494191,0.97589464957847,4.98736036059037,0.516422057078531,0.0613788541298418,2.93828823461578,0.133830663624325,75.8439988201886,12.4149162849564,10,1e-05,26.6054844014434,4.87565196640385,5.97285039729739,11.9995069552812,1.52813052859049,58.7283636366442,16.4952768587813,99.7947352897042
"78",0.77,0.233785312243235,4,1.2406943936344,12.0347196744157,0.5514572380144,3.58273027367922,0.134215269499749,0.406031268619589,0.114043672804691,14.543626042295,8.83139261155025,65.5526845244204,635.860197486535,29.1365081826254,189.295275751677,7.09132826344476,21.4528572027329,6.02555225825827,768.419471130969,466.610872706855,1.84253514160536,0.93523237837575,4.77955374555349,0.494904466452178,0.0588214027838811,2.81585952095771,0.128254386149703,76.8419471130969,11.8976283555428,10,1e-05,26.6054842908481,4.87565197863314,5.97285028295498,11.9995069144129,1.5281305280423,58.7283626931374,16.4952768344705,99.7947365105178
"79",0.78,0.223620733383311,4,1.24069439146996,12.0347195744438,0.551457229134507,3.58273031465317,0.134215269072659,0.406031275685308,0.11404367333451,15.4021633351958,8.83139246279978,62.7025676778666,608.21409670971,27.8697030219407,181.065048387884,6.7830096196862,20.52012463184,5.7635717503465,778.398931719565,446.323435807932,1.76242491785097,0.894570134388288,4.57174697553577,0.473386875529832,0.056263941214778,2.69343087977176,0.122678108458248,77.8398931719565,11.3803398249314,10,1e-05,26.6054845056662,4.87565198883351,5.97285042230734,11.9995074834656,1.52813013958944,58.728363715123,16.4952769111035,99.7947348296375
"80",0.79,0.213456154655743,4,1.24069439140861,12.03471956367,0.55145722847501,3.58273031686345,0.13421526906039,0.406031275730449,0.114043673571913,16.3424663203892,8.83139245149681,59.8524509798245,580.568001055199,26.60289831511,172.834819073007,6.47469100191598,19.5873917019495,5.50159122930542,788.378404145129,426.036006487212,1.68231469687974,0.853907812741384,4.36394028366091,0.451869300381562,0.0537064975920067,2.57100220059702,0.117101830903295,78.8378404145129,10.8630516646452,10,1e-05,26.6054846487061,4.87565199305545,5.97285045613473,11.9995070189498,1.52813054470436,58.7283637216521,16.4952769454415,99.7947347019139
"81",0.8,0.203291575867698,4,1.24069439105877,12.0347195475101,0.551457227347484,3.58273031856691,0.134215269413972,0.406031275567391,0.114043673891225,17.3767995933777,8.83139243227024,57.0023342518526,552.921905038238,25.3360935822689,164.604589675721,6.16637239917632,18.6546587567366,5.23961070937811,798.357875869733,405.748576733675,1.60220447437412,0.813245536751585,4.15613359042512,0.430351713299716,0.0511490454738346,2.44857352275072,0.111525553524159,79.8357875869733,10.3457634610812,10,1e-05,26.6054847577969,4.8756519989469,5.97285041405838,11.9995071547601,1.52813052462711,58.7283636980674,16.4952769916268,99.7947344846537
"82",0.81,0.193126997073252,4,1.24069439016545,12.0347195024486,0.551457224200639,3.58273032690227,0.134215268813914,0.406031276814782,0.114043674572819,18.5200099772048,8.83139237700741,54.1522174999718,525.275807816654,24.0692887656738,156.374360554887,5.85805375299477,17.7219258732469,4.97763020363116,808.337344262116,385.461145482833,1.52209425372977,0.772583255798347,3.94832688039232,0.408834128082344,0.0485915928440437,2.32614484553584,0.105949276106605,80.8337344262116,9.82847520148287,10,1e-05,26.6054850640125,4.87565203712382,5.97285047164123,11.9995071061345,1.52813051852557,58.72836387849,16.4952770902125,99.7947338601838
"83",0.82,0.182962418352601,4,1.24069439040277,12.034719520483,0.551457224197911,3.58273033160371,0.134215269493837,0.406031276842191,0.114043674940029,19.7902438802121,8.83139239145347,51.3021008196388,497.629713611798,22.8024841027412,148.144131305247,5.54973516473509,16.7891929403522,4.71564968365512,818.316818905166,365.173717515605,1.44198402931871,0.731920964834894,3.74052017057555,0.387316546645113,0.046034144321326,2.2037161694257,0.100372998731866,81.8316818905166,9.31118710905444,10,1e-05,26.6054849573309,4.87565184061882,5.97285043067447,11.999507011461,1.52813070915365,58.7283638824546,16.4952771433258,99.7947340234242
"84",0.83,0.172792754574803,4,1.2406944499393,12.0347225073344,0.55145746398883,3.58272943768049,0.13421527092961,0.406031198926234,0.114043598925178,21.2106787802891,8.83139644120557,48.4505606194943,469.969904684367,21.5350550567631,139.909749585869,5.24126235960435,15.8559903431049,4.45353511757866,828.301664503532,344.876297826874,1.36183363023413,0.691238607591224,3.53261156232673,0.365788135665548,0.0434754119445813,2.08122656359011,0.0947939008540764,82.8301664503532,8.79364552306338,10,1e-05,26.6054715034843,4.87565111872794,5.97284650948923,11.9995021555522,1.52813011902683,58.7283526126905,16.4952661485377,99.794779785623
"85",0.84,0.162628171799665,4,1.24069447277264,12.0347236749297,0.551457556455616,3.58272910326844,0.134215271949748,0.406031170047665,0.114043570029684,22.8079134724571,8.8313980088259,45.6004434943859,442.323834717159,20.2682527363161,131.679506610668,4.93294365288082,14.9232561545479,4.19155358967223,838.281295153485,324.588909449986,1.28172334056718,0.650576391876499,3.32480542307094,0.344270525795279,0.0409179594257667,1.95879793958583,0.0892176119056033,83.8281295153485,8.27635879215707,10,1e-05,26.6054659450238,4.87565075929,5.97284497622291,11.9995002833359,1.52812996754318,58.7283484356943,16.4952619690936,99.7947974997326
"86",0.85,0.152468682049353,4,1.24069438752014,12.0347193741843,0.551457212658756,3.58273038482851,0.134215269293461,0.406031280728718,0.114043680201198,24.6171320336331,8.83139218281377,42.7517506086167,414.691423210346,19.002069699076,123.453444660332,4.62477929973648,13.9909942590352,3.92970825329159,848.255219002665,304.311424251054,1.20165335879793,0.609934137594082,3.11710010310311,0.322763791350309,0.0383617843253695,1.83643011637764,0.0836441675379519,84.8255219002665,7.75932230644266,10,1e-05,26.6054852473073,4.87565206192423,5.97285069405322,11.9995073849851,1.52813060526971,58.7283644446018,16.4952779043012,99.7947316657956
"87",0.86,0.142304103138534,4,1.24069439015895,12.0347195080025,0.551457225071917,3.58273032012365,0.134215269257918,0.406031275264361,0.114043674039209,26.6857992397048,8.8313923896086,39.901633956091,387.045332340884,17.7352654382859,115.223212848289,4.31646067534932,13.0582611228279,3.66772750212667,858.2347123791,284.024002403706,1.12154313405681,0.569271869827201,2.90929350200458,0.301246200105079,0.0358043320297526,1.71400145948264,0.0780678873330225,85.82347123791,7.24203437982814,10,1e-05,26.6054850126802,4.87565206316052,5.97285055121344,11.9995071299072,1.52813057294543,58.7283636542372,16.4952770130311,99.7947340025772
"88",0.87,0.132139524332528,4,1.24069439006503,12.0347194840462,0.551457222686092,3.58273032756466,0.134215269430735,0.406031275795402,0.11404367488821,29.0727221454216,8.83139235718406,37.0515172392216,359.399236429983,16.4684606915778,106.992983572922,4.00814206052709,12.1255282003878,3.40574699134669,868.214182628593,263.736572671522,1.04143291298514,0.528609585075571,2.70148678605819,0.279728615485124,0.0332468814322857,1.5915727820107,0.0724916100294939,86.8214182628593,6.72474620024416,10,1e-05,26.6054853286674,4.8756519636409,5.97285051978388,11.9995070979528,1.52813067370502,58.728363731047,16.4952771358307,99.7947336361799
"89",0.88,0.121974945543488,4,1.24069438888182,12.0347194441723,0.551457218085104,3.58273033672182,0.134215268696946,0.40603127700237,0.114043676089482,31.8574654480774,8.8313923030219,34.2014004975136,331.753140236499,15.2016558968816,98.7627543244141,3.6998234204337,11.1927952956976,3.1437664868142,878.193650579312,243.449142522946,0.961322691808436,0.487947344675784,2.49368003519373,0.258211020519951,0.0306894213820664,1.46914410428749,0.0669153327413822,87.8193650579312,6.20745801560738,10,1e-05,26.6054857661368,4.87565165825651,5.97285053456628,11.9995077861342,1.52813001518706,58.7283639056228,16.4952773095827,99.7947330241474
"90",0.89,0.111810366760344,4,1.24069438825771,12.0347194004447,0.55145721568218,3.58273034887046,0.134215269668506,0.406031277903367,0.114043676118898,35.1485256956215,8.83139224548924,31.3512837770224,304.10704414487,13.9348511796021,90.5325251142001,3.39150482698315,10.2600623782715,2.88178594730271,888.173118099495,223.161712549809,0.881212467112376,0.447285046578917,2.28587338446674,0.236693440195187,0.0281319731789627,1.34671542948061,0.0613390549177113,88.8173118099495,5.69016976814837,10,1e-05,26.6054857621959,4.87565189533859,5.97285062638332,11.9995076878352,1.52813036067041,58.7283640359429,16.4952773138374,99.7947323740284
"91",0.9,0.101645787986523,4,1.24069439024498,12.034719490679,0.551457225324217,3.5827303019121,0.13421526952545,0.406031272528916,0.11404367298948,39.0977988757917,8.83139238988115,28.5011671220016,276.460951356865,12.6680467512208,82.3022944979171,3.08318620374677,9.32732931340215,2.61980533533182,898.152606010669,202.87428749821,0.8011022425155,0.406622761701265,2.07806678083046,0.215175855463194,0.0255745233499097,1.22428675308582,0.0557627763608899,89.8152606010669,5.17288171128304,10,1e-05,26.6054855150552,4.87565211648455,5.97285056419664,11.9995071863901,1.52813058993206,58.7283632585823,16.4952768611983,99.794734005657
"92",0.91,0.0914812091504852,4,1.24069438870433,12.0347194352503,0.551457219956674,3.58273033207594,0.134215269301169,0.406031275807207,0.114043675315802,43.9246872030171,8.83139230102817,25.651050367466,248.81485497352,11.4012419604668,74.0720656414844,2.77486757760113,8.39459644640919,2.35782484893121,908.132070296879,182.586856836758,0.720992016804108,0.365960483440347,1.87026008399724,0.193658271660787,0.0230170708081087,1.10185807550374,0.0501864992397747,90.8132070296879,4.65559347047634,10,1e-05,26.6054854733017,4.87565210826631,5.97285064347681,11.9995072416133,1.52813060113832,58.7283637327545,16.4952771976776,99.7947330016184
"93",0.92,0.081316630366327,4,1.24069438811015,12.034719372634,0.551457215219107,3.58273034701336,0.134215269308401,0.406031276914787,0.114043676667286,49.9582976187602,8.8313922200021,22.8009336519496,221.168758853851,10.1344372124164,65.8418364086496,2.46654895831424,7.46186352922274,2.09584433526455,918.111535190224,162.299426830916,0.640881795232746,0.325298204463244,1.66245338595039,0.172140686136681,0.02045961861567,0.979429396972915,0.0446102217951651,91.8111535190224,4.1383052578345,10,1e-05,26.6054859507713,4.87565213628966,5.97285072750665,11.9995073457106,1.52813061617568,58.7283638929548,16.4952773931562,99.7947320860237
"94",0.93,0.07115205286767,4,1.24069448765233,12.0347243766872,0.551457701621813,3.58272761102215,0.134215272598203,0.406030992936305,0.1140434709926,57.7158487413073,8.83140027239222,19.9508189098427,193.522747992123,8.86764054405786,57.6115639121194,2.15823043077168,6.52912614062154,1.83386051946485,928.091853333332,142.012130551358,0.560771608346462,0.28463608390925,1.45464814578989,0.150622987120963,0.0179021749919826,0.857000885143442,0.0390339083891483,92.8091853333332,3.62102195100782,10,1e-05,26.6054824308252,4.87565287289122,5.97284316216428,11.9994985943238,1.52812942588624,58.7283228183072,16.4952476443697,99.7948230780321
"95",0.94,0.0609874728172231,4,1.24069434067884,12.034717033961,0.551457024591286,3.58273109464725,0.134215270791068,0.40603134814329,0.114043731088282,68.0591052021717,8.83138899734648,17.1006995971192,165.876537021597,7.60082528715088,49.3813876456456,1.84991174045999,5.59639863256944,1.57188400263702,938.070139236927,121.724525789562,0.480661367989712,0.243973584349523,1.24683949927203,0.129105533884016,0.015344713388428,0.734571987889322,0.0334576737172723,93.8070139236927,3.10372738583228,10,1e-05,26.6054951415672,4.87565275361233,5.97285409903622,11.9995117907213,1.52813108490863,58.7283741954455,16.4952852646092,99.7946956700153
"96",0.95,0.0508228939465587,4,1.2406943856244,12.0347192652539,0.5514572044606,3.58273040931308,0.134215269260254,0.406031283802538,0.114043680941906,82.539794471386,8.83139204355335,14.2505834948337,138.230472962181,6.3340231301509,41.1511484447483,1.54159309741073,4.66366478190402,1.30990275780357,948.049935898541,101.437139677979,0.400551120813134,0.203311375314239,1.03903334373761,0.107587930784748,0.0127872615077766,0.612143371945348,0.0278813891411097,94.8049935898541,2.58644070905485,10,1e-05,26.6054859091395,4.87565209751203,5.97285089084185,11.9995075313839,1.52813065050123,58.7283648891991,16.4952780114374,99.7947300921529
"97",0.96,0.0406210779581889,4,1.23534667757694,11.7673338787172,0.529659736327489,3.66860975682141,0.134149131710573,0.413348798919968,0.121427521733923,100,8.46272457464198,11.3409316951248,108.028403827514,4.86246897359204,33.6791715421833,1.23153780821591,3.7946922753765,1.11474880281688,918.036361855069,77.6908887988581,0.321853115570858,0.157460503511867,0.789740761529245,0.0874507282195911,0.0101375951265087,0.482532201173847,0.0229866815047365,91.8036361855069,1.95298992131078,10,1e-05,27.6828724575086,4.94855517786737,6.35295072354217,12.4663259813647,1.57046094747191,59.7867702757842,17.5632767435947,95.6287876934544
"98",0.97,0.0286341652597759,4,1.19777345158928,9.88867257949346,0.378106844242181,4.2366780343515,0.137933149215067,0.439749737027965,0.183282579196127,100,5.90395159992664,7.75117690818702,63.9927779740729,2.44685089323755,27.4169050113068,0.892609733210175,2.8457618613184,1.18608046759841,647.132134870935,38.206368030352,0.235050297219853,0.0890018705537044,0.37549339093044,0.0684938432616294,0.00670609897835721,0.30211747768974,0.0204193059242114,64.7132134870936,0.904157307519546,10,1e-05,35.2515583510468,5.39456310372772,9.94475960580328,16.718058684897,1.86101295656952,63.6054019637249,26.5099922549278,66.714653079171
"99",0.98,0.0146104320538973,4,1.15405404911206,7.70270245523017,0.203470773521007,4.81112915271184,0.173196449794004,0.383296154366731,0.270743065023623,100,2.98172082774683,3.81063758926337,25.4339972528974,0.671851875995066,15.8861446829379,0.571887341342287,1.26562766689633,0.893982133163687,330.195764418079,9.84551587999172,0.121868045591599,0.034779412579755,0.0990640153007604,0.0387159613838675,0.00334087735242289,0.117166026199759,0.013420667172382,33.0195764418079,0.245513906150761,10,1e-05,41.5215521289931,5.55226039150046,19.6346245817816,28.7351861654797,2.26269868777153,55.4399557676039,39.1602769250168,33.6934453535392
"100",0.99,0.00213434304022682,4,1.11292025405744,5.64601270287161,0.0442455048181915,4.9982401179781,0.356458131762387,0.152785800436129,0.213294214856094,100,0.431180412166734,0.536829913277941,2.72341930933381,0.0213423292710266,2.41095873607672,0.171941688781003,0.073697992016232,0.102884923197717,48.2361527091262,0.207984842064585,0.0162809749735438,0.00406506018837973,0.00310852627340705,0.00608308388525848,0.000690122166388394,0.00705093277649122,0.0015962179231866,4.82361527091262,0.00984846838481877,10,1e-05,35.2650882765242,4.15267769993036,51.3308094316377,74.4607506747746,2.96852184778379,22.0989381750817,30.8508752367854,4.87233865748409
"101",1,7.78907785208638e-25,-1,1.04856581604426,3.07958195568776,0.00279480885483707,3.02000219781729,0.13286161814641,6.09863722023096e-20,0.000227329885872073,67.331339043203,1.05879118406788e-22,1.84582353497038e-22,5.42108541466952e-22,4.91979032795795e-25,5.31620528449321e-22,2.33880504129022e-23,1.07356237826024e-41,4.00175980490948e-26,1.18525483422557e-20,1.86382357336847e-44,8.84656639317686e-24,7.35619401050859e-25,5.67258341677061e-26,1.30097302472807e-24,8.36183194638485e-26,2.52164023375274e-40,1.52425063798477e-25,1.18525483422557e-21,3.27573474093422e-27,10,1e-05,94.6478589196736,0.631626801193178,99.6007921189788,26.8461347072856,1.29687044447042,8.82106887534206e-18,0.0328809946925366,1.1964340379967e-21
