"reaction","phi","rel_phi","mu","convergence","f.TS","f.ATPS","f.AAS","f.NTS","f.ADPS","f.RNAP","f.DNAP","f.R","v.TS","v.ATPS","v.AAS","v.NTS","v.ADPS","v.RNAP","v.DNAP","v.R","p.TS","p.ATPS","p.AAS","p.NTS","p.ADPS","p.RNAP","p.DNAP","p.R","c.x_S","c.x_W","c.S","c.AA","c.NT","c.ATP","c.ADP","c.RNA","c.DNA","c.P"
"TS",0.0591733466933868,0.932264697761731,1.06936673721043,4,1.24393640404027,12.1968201949273,0.582528173934531,3.60770689329537,0.135504550202064,0.42086472080545,0.105114397504886,8.97557887049766,247.421703745562,2425.97452981165,115.866143000995,717.580885368843,26.9521549231751,83.7109243928148,20.907486294617,1785.26250138533,4.93945325081884,3.67660363595241,16.1865769225253,1.69198009302146,0.0855471470822587,10.130665934671,0.446356135333352,46.3157003762236,10,1e-05,16.1264259219055,8.18278015706893,4.46039926575213,9.75403254670823,1.39092439563519,50.0997363646807,12.5128178789816,83.4728834956283
"TS",0.0590460921843687,0.930259827443964,1.06918092326193,4,1.24421944328687,12.2109721619185,0.583682440782186,3.60283919204683,0.135513887573575,0.420365753185259,0.104754232411491,8.99540581540974,247.434998919186,2428.36735914107,116.075556352473,716.488169671344,26.9493285981155,83.5971502022863,20.8322282081082,1788.89523083941,4.93971867170789,3.68337960588635,16.2249088544131,1.69055551819381,0.0855746121456455,10.1366636847152,0.445618405739843,46.4508547305088,10,1e-05,16.0858562208612,8.17620508551381,4.44643663725456,9.73628677638204,1.38765812026218,50.0403392591733,12.4699438262638,83.6572740833106
"TS",0.0589188376753507,0.928254957126196,1.0689891737873,4,1.24450295855833,12.2251479213623,0.584838773134117,3.59795829556805,0.135523412292642,0.419863893967449,0.104394193035398,9.01527108229651,247.446995236792,2430.75044431453,116.284654941803,715.389194620281,26.9463892596116,83.4823720234607,20.7569047619648,1792.52425654627,4.93995816262199,3.69016318838994,16.2632732398946,1.6891182589886,0.0856019050798603,10.1426229564612,0.44487901935113,46.5864043345702,10,1e-05,16.0452965204929,8.16958652451668,4.432487296414,9.71853382056946,1.38439212021379,49.9805979378851,12.4270847389337,83.8420210653575
"TS",0.0587915831663327,0.926250086808429,1.06879146071023,4,1.24478694647346,12.2393473236671,0.585997153942351,3.59306430758926,0.135533119806751,0.419359159167213,0.104034283973165,9.03517441256428,247.457684535758,2433.12364218158,116.49342826894,714.283979650548,26.9433352432743,83.3665928216685,20.6815175056818,1796.14941002079,4.94017156060496,3.69695430015679,16.3016690701844,1.6876683509629,0.0856290197835205,10.1485438209442,0.444137979123678,46.7223479350873,10,1e-05,16.0047468954869,8.16292418905997,4.41855192203845,9.70077310216626,1.3811263829919,49.920514307265,12.3842411641656,84.0271220368478
"TS",0.0586643286573146,0.924245216490662,1.0685877476512,4,1.24507141424734,12.2535707106257,0.587157621638618,3.58815698900769,0.135543023822789,0.418851495922561,0.103674507129156,9.05511639654033,247.467058828076,2435.48688790152,116.701875918687,713.172470689091,26.9401683038127,83.2498012528499,20.6060672995307,1799.77067689112,4.94035870618663,3.70375293678397,16.340096845976,1.68620563815553,0.0856559668493701,10.1544254111924,0.443395308504486,46.8586916741767,10,1e-05,15.9642069984379,8.15621863939277,4.4046289928737,9.6830064045341,1.37786108013845,49.8600820746216,12.3414133286547,84.2125824878251
"TS",0.0585370741482966,0.922240346172895,1.06837801339555,4,1.24535635050755,12.2678175256827,0.588320116930311,3.58323668601541,0.135553105191993,0.418340967129381,0.103314878053266,9.07509611342244,247.47510993281,2437.83997212255,116.909979664595,712.054740336399,26.936884045639,83.1320101973606,20.5305580153877,1803.38776720793,4.94051943604522,3.71055895628056,16.3785541944249,1.68473027184522,0.0856827301110876,10.1602683522349,0.442651032123875,46.9954288817629,10,1e-05,15.923678151751,8.14946912324343,4.39071971410162,9.66523145574567,1.37459588865372,49.7993087270815,12.2986030834608,84.3983938548287
"TS",0.0584098196392786,0.920235475855128,1.06816221814348,4,1.24564176728652,12.2820883540059,0.589484694637446,3.57830312320969,0.135563384375375,0.417827519748602,0.102955372294721,9.09511444132235,247.48183000719,2440.18286957474,117.117741891315,710.930725437596,26.9334854757393,83.0132080750661,20.4549852242617,1807.00071655957,4.94065359360997,3.71737243667009,16.4170426195839,1.68324213019173,0.085709317757626,10.1660721415995,0.441905076787558,47.1325669880975,10,1e-05,15.8831573815525,8.14267603740756,4.37682496035277,9.64745056707457,1.37133131887012,49.7381879508736,12.2558075179636,84.5845643042979
"TS",0.0582825651302605,0.918230605537361,1.06794034043475,4,1.24592765152117,12.2963825737594,0.590651298976699,3.57335656209369,0.135573845257759,0.417311191480548,0.102596024145377,9.11517047375991,247.487210459999,2442.51535650018,117.325144971176,709.800481955573,26.929968793303,82.8934027968357,20.3793565292702,1810.60923614943,4.94076100736841,3.72419315110117,16.4555594195305,1.68174127399589,0.0857357217771073,10.1718367082312,0.441157543921819,47.2701005800411,10,1e-05,15.8426478047625,8.13583912250534,4.36294358002558,9.6296621852256,1.36806696195651,49.6767242338445,12.2130307142657,84.7710854059672
"TS",0.0581553106212425,0.916225735219593,1.06771234317607,4,1.24621401270816,12.3107006238321,0.591819965815531,3.56839685369123,0.135584493364332,0.4167919597612,0.102236821097848,9.13526481930966,247.491243550991,2444.83738371322,117.532187733706,708.66397408284,26.926334102157,82.7725891150852,20.3036699412655,1814.21331107118,4.94084152279656,3.73102121535236,16.4941053329068,1.68022764235329,0.0857619428812259,10.1775619979017,0.440408398831033,47.4080347665569,10,1e-05,15.8021476435212,8.12895825819294,4.34907580389954,9.61186650891363,1.36480293549483,49.6149148899733,12.1702711834878,84.9579628195798
"TS",0.0580280561122244,0.914220864901826,1.06747820274247,4,1.24650084031783,12.325042015674,0.592990654883833,3.56342417202487,0.135595328307154,0.41626983996829,0.101877778493356,9.15539678728743,247.493920673539,2447.14874812878,117.738855324436,707.521239321764,26.9225806692568,82.6507703962956,20.2279292666997,1817.81269046712,4.94089496807428,3.73785636446383,16.5326784923717,1.67870127221279,0.085787978346425,10.1832476763693,0.439657674332829,47.546365695602,10,1e-05,15.761658075579,8.12203366226514,4.33522214036201,9.59406417096757,1.36153932818904,49.5527617498253,12.127530751849,85.1451901217731
