"kcat","km","phi","mu","convergence","f.TS","f.TS2","f.ATPS","f.AAS","f.NTS","f.ADPS","f.RNAP","f.DNAP","f.R","v.TS","v.TS2","v.ATPS","v.AAS","v.NTS","v.ADPS","v.RNAP","v.DNAP","v.R","p.TS","p.TS2","p.ATPS","p.AAS","p.NTS","p.ADPS","p.RNAP","p.DNAP","p.R","c.x_S","c.x_W","c.S","c.AA","c.NT","c.ATP","c.ADP","c.RNA","c.DNA","c.P"
60.2,0.1,0.0901,0.968784014112557,4,1.19243686204009,8.00444753752413e-18,9.62184309689465,0.380033996245359,3.89306661782613,0.118198622104126,0.459269079655938,0.133864679847181,5.99746827694829,214.869761179633,1.44235203180501e-15,1733.79672681417,68.4797800310177,701.506571171886,21.2986620187371,82.7574529137159,24.1215889115854,1080.70675888497,5.02545858674109,2.48948559604439e-17,2.36643698151196,11.1093006762892,1.35335152514934,0.15373547575837,7.21234144646102,0.401892141960672,28.1539381417475,10,1e-05,38.9587738181717,3.75457733089392,5.27315129502797,10.1262308812828,1.50416898676155,54.6713912422429,15.9352514890084,55.7764549756191
60.2,0.1,0.0951,0.958732246678934,4,1.18640306132011,0,9.32015306315279,0.36091792971712,3.90316807097947,0.116676522270389,0.457236477910494,0.138284150188495,5.67181878646549,211.564374274993,0,1662.00881912681,64.3604003181392,696.029315457147,20.8062472455614,81.5363281659084,24.6594101621964,1011.42253563012,5.01632668329017,0,2.24714787999212,10.2876786515812,1.32844639813639,0.151098072835209,6.99264290916913,0.404303336031255,26.3202707830936,10,1e-05,41.2880508243974,3.8332372704295,5.46928965971017,10.2670129717708,1.50371900127258,54.4294303304652,16.4613452384385,52.7479147141291
60.2,0.1,0.1001,0.947592994825035,4,1.18071089305173,1.1565642937459e-17,9.03554464784032,0.343318679772534,3.90556982485725,0.115171640970681,0.454284296259436,0.142217147516709,5.37197368649149,208.103007037514,2.03847113444218e-15,1592.53549916635,60.510705925776,688.365652871266,20.2992662746558,80.0686507237699,25.0660989279347,946.822701868899,5.00093144119451,3.53013688932118e-17,2.13555196406662,9.54261392932384,1.30122146575588,0.14831723713214,6.77333409016329,0.405378934006766,24.6520062227278,10,1e-05,43.59011427219,3.90604809644623,5.65164384754558,10.3846511356524,1.50065551433895,54.0780026267232,16.929529240389,49.9593552843709
60.2,0.1,0.1051,0.93559840252848,4,1.17533029721119,2.05145276745591e-17,8.76651487682265,0.327070663982916,3.90144226893456,0.113683799864921,0.450592288471952,0.145702790454837,5.09515737140915,204.532509623625,3.56996483369555e-15,1525.56034049652,56.9172630769603,678.934066713241,19.7834029677398,78.4126571031979,25.3553894267886,886.66592410182,4.98015972349516,6.19241542363282e-17,2.0310369323152,8.86553640388059,1.27230762857927,0.14542730437599,6.55597338413547,0.405280525749847,23.1292416515736,10,1e-05,45.8610370332615,3.97318723589634,5.8208983288892,10.4814853891027,1.4954622028019,53.6385060197012,17.3444601757438,47.3849635541051
60.2,0.1,0.1101,0.922936386870236,4,1.17023478846088,4.52395050478247e-25,8.51173942281316,0.312029035335343,3.89180223335761,0.112213472548224,0.446310332394672,0.148779983128466,4.8389381474227,200.889721746061,7.76609247187051e-23,1461.17768937022,53.5648287876073,668.090775850357,19.2632568255985,76.6163844821938,25.5404895724995,830.68196875318,4.95473393542713,1.34926217365066e-24,1.93303934743698,8.24888778485296,1.24221886969683,0.142456758188622,6.34174610515032,0.40415769722739,21.7348842730509,10,1e-05,48.0974294767622,4.0348508471365,5.97778634558457,10.5597095066631,1.48854789380736,53.1287819682617,17.7107691916127,45.0021247710311
60.2,0.1,0.1151,0.909759451236507,4,1.16540096879397,2.76922100097602e-18,8.27004845070588,0.298067230866392,3.87752821893983,0.110761542202181,0.441562776351192,0.151486336952375,4.60118757307391,197.203625526333,4.68594445945304e-16,1399.41838167971,50.4375233515345,656.13693769872,18.7425429324655,74.7191590925496,25.6337995802656,778.591141961969,4.92524928323526,8.15410307581166e-18,1.84104347691944,7.68602749396033,1.21137093826099,0.139429373081359,6.13153545818149,0.402146869715652,20.4542415362329,10,1e-05,50.2964581862333,4.09125162564407,6.12306533326465,10.6213575445282,1.48025639213956,52.5636328968459,18.0329335508107,42.7910444295874
60.2,0.1,0.1201,0.896191749482308,4,1.16080812014255,3.23098363937278e-17,8.04040603070019,0.285074765325667,3.85937504923197,0.109329094270941,0.436452326452091,0.153857400340032,4.38004409595699,193.497038760711,5.38578043739186e-15,1340.26867177944,47.5195873967071,643.325654374001,18.2242488011023,72.7529651656226,25.6467462973651,730.116844896756,4.89220277072819,9.38641899743008e-17,1.75457916891791,7.17113576436921,1.18009775646946,0.136365133230494,5.9259837328814,0.399370950476026,19.2746748153273,10,1e-05,52.4558440400664,4.1426142396941,6.25749352212801,10.6682927480489,1.47087539263837,51.955284940857,18.3151849364774,40.7344100924
60.2,0.1,0.1251,0.882334622899651,4,1.1564378287141,5.22445462825632e-17,7.82189143535833,0.272955069184751,3.83798968252204,0.107917280629882,0.431063612405577,0.155926305281647,4.17387739639738,189.787915203994,8.57407399995871e-15,1283.68376717608,44.7958136950076,629.868759335076,17.7107624782596,70.7436770809604,25.5897270653721,684.992716175817,4.85601417726286,1.49657056931454e-16,1.67321877714571,6.69911546880131,1.14866606951104,0.133280844129646,5.72554222722719,0.395939732966048,18.1852824894518,10,1e-05,54.5738188992173,4.18917112456888,6.38181649334729,10.702209139864,1.46064475630964,51.3138124207599,18.5614673807272,38.8170597864956
60.2,0.1,0.1301,0.86827097219916,4,1.15227363011519,0,7.61368151287658,0.261623628778715,3.81392355715863,0.10652719095579,0.425466030529018,0.157723456574515,3.98125739769277,186.090348581081,0,1229.59738875122,42.2517976668538,615.942555365336,17.2039709841702,68.7120835375174,25.4720860100133,642.966703016182,4.81704280743054,0,1.59657325856797,6.26550175324212,1.11728699184842,0.130190621936775,5.53051108317985,0.39195039041406,17.176636891923,10,1e-05,56.6491152352676,4.23116239458964,6.49675639095187,10.7246323882957,1.44976322107321,50.6474762741743,18.7754002706303,37.0256937985427
60.2,0.1,0.1351,0.854068840200306,4,1.14830077662156,2.38815050408009e-19,7.4150388444387,0.251006338816103,3.78764639942322,0.105159807278226,0.419716460902466,0.159276555750792,3.80092776122239,182.415391723194,3.79373957211284e-17,1177.92937441926,39.8740648376604,601.693402744632,16.7053509226311,66.6748156815261,25.3021646428591,603.803237436498,4.77559972586101,6.64129719697466e-19,1.52428933426206,5.86637915183329,1.08612665539549,0.127106402188313,5.34107424398101,0.387488580522487,16.2405640853246,10,1e-05,58.6808946680236,4.26882520455317,6.60299850436079,10.7369297111512,1.43839498043846,49.9630475058296,18.9602811965742,35.3486281793683
60.2,0.1,0.1401,0.83978417058514,4,1.14450598996492,6.06474104059299e-25,7.22529943758007,0.241038044141158,3.7595576633216,0.103815960149431,0.413861409339245,0.160610667450923,3.63178131400322,178.77167051331,9.47311675573377e-23,1128.59072974765,37.6501077200098,587.242364615075,16.2160379976917,64.6450924305229,25.0873630843462,567.283717285986,4.73195672733523,1.66071348989769e-24,1.45604585387415,5.49830980652946,1.05531470021228,0.124038159453438,5.15732475598721,0.382629432723967,15.3699467841142,10,1e-05,60.6686927748442,4.30239674597949,6.70119295102019,10.7403201790665,1.42667533343609,49.2660621677438,19.1190938533578,33.77556622023
60.2,0.1,0.1451,0.825462992007496,4,1.14087724033892,8.33871937148497e-17,7.04386202363369,0.231661271040729,3.72999583285601,0.102496296334905,0.407938750845996,0.161748310948724,3.47283933120922,175.165860900157,1.28029458899281e-14,1081.48722036489,35.5683719021504,572.689074787855,15.7368832962673,62.6333315802192,24.834207515668,533.206264188837,4.68635360588751,2.24757363711588e-16,1.39155035302717,5.1582671559867,1.02495085290115,0.120994226529415,4.97928536913257,0.377438544776577,14.5585656720047,10,1e-05,62.612388705657,4.33210947728075,6.7919481210212,10.7358850845597,1.41471497031488,48.5610289007073,19.2545189353361,32.2974057802458
60.2,0.1,0.1501,0.811143352714749,4,1.13740363446054,6.61165938642595e-18,6.87018172442514,0.222825255625866,3.6992475902072,0.101201292010957,0.4019793063256,0.162709617697441,3.32323549636272,171.603115925005,9.97518662478708e-16,1036.52261621402,33.6182398347268,558.115337268729,15.2685084859547,60.6476886594107,24.5484334161549,501.38539112274,4.63900410433341,1.7535296110798e-17,1.3305367971911,4.84358400776567,0.995110978797079,0.117981551163846,4.80692700392384,0.371973066494403,13.800972606504,10,1e-05,64.5121362309476,4.35818940700306,6.87582965559909,10.7245808367587,1.40260423261516,47.8516166249994,19.3689528907034,30.9060901161733
60.2,0.1,0.1551,0.796855190796182,4,1.13407490880705,0,6.70374546264019,0.214484105132407,3.66755267807607,0.0999311245606812,0.396007496691952,0.163512678899456,3.18218523768755,168.086986877236,0,993.596072760701,31.7897756883541,543.586560362065,14.8112981710598,58.6942770559723,24.2350424112159,471.647793399093,4.59009425874129,0,1.27275675655466,4.55187263465922,0.965848771598334,0.115005551044754,4.64016360613432,0.366282153948152,13.0922989778135,10,1e-05,66.3685042529734,4.38085630203467,6.9533698149197,10.7072497754988,1.39041535876709,47.14073240621,19.4645492961913,29.5943227104942
60.2,0.1,0.1601,0.782628735414092,4,1.13088297365431,4.08483860417229e-19,6.54414868274507,0.206600153249389,3.63512632730448,0.0986863227253569,0.390045367336612,0.164173328834673,3.04904268371918,164.621441152466,5.94625645234648e-17,952.624818276573,30.0745663013505,529.161503633232,14.3656638640416,56.7784925422566,23.8985382406359,443.845926079588,4.53981112309533,1.04802122530611e-18,1.21800552662544,4.28112650950566,0.937214090270879,0.112071792945451,4.47894575121625,0.360410738231262,12.4285114266981,10,1e-05,68.1815128183814,4.40031215408037,7.02503089216482,10.6846420658215,1.37821151862337,46.4310005277503,19.5431930644795,28.3560969585884
60.2,0.1,0.1651,0.768481139353985,4,1.12781852978309,7.78865832400731e-17,6.39092648587921,0.199135177888522,3.60213218313648,0.0974665107658231,0.384107410814214,0.164706039566199,2.92315232066003,161.207551987917,1.1132912862542e-14,913.503002935659,28.4638828803967,514.87973982127,13.931618595045,54.9033499296079,23.5426681996426,417.828061214808,4.48829576777895,1.96463573398438e-16,1.16606351021351,4.02940339654521,0.909226802661548,0.109183193320421,4.32310415749245,0.35439450301859,11.8056452511076,10,1e-05,69.9524464569858,4.4167631886991,7.09127857884314,10.6574054810144,1.36603659121901,45.7241461833241,19.6066069499603,27.1853165821383
60.2,0.1,0.1701,0.754430135974795,4,1.12487397764108,2.89233469471035e-17,6.24369888028857,0.192057238831623,3.56871679633187,0.0962715794170739,0.378206721424114,0.165123471020239,2.80396503605222,157.846821990565,4.05863989004781e-15,876.140834714971,26.9502409980434,500.776634611667,13.5092136195244,53.0714819783271,23.1707868211639,393.463604555645,4.43568944575473,7.17112627465804e-17,1.11674591987457,3.7950529425164,0.881905900027053,0.106342763652236,4.17250527670488,0.3482658578765,11.2203667288793,10,1e-05,71.6821378084175,4.43039662033915,7.15252201614279,10.6261138426118,1.35392877519437,45.0217281183265,19.6562979902493,26.0768748352857
60.2,0.1,0.1751,0.740494527159005,4,1.12204314744026,4.19354225384213e-17,6.10215737207455,0.18533961347299,3.53501384999015,0.0951016613528749,0.372355471713298,0.165436806375375,2.69101973377149,154.541226644334,5.77584886438705e-15,840.462229646458,25.5271923163078,486.884464138912,13.0985403145291,51.2852571468217,22.7859392463631,370.639481672249,4.38213726495792,1.02174680996564e-16,1.06989688128417,3.57666407958233,0.855270281958319,0.10355374122235,4.02704812664005,0.342054774719455,10.6698583737103,10,1e-05,73.3710145583573,4.4413878770864,7.20911672252385,10.5912824749015,1.34192205915132,44.325195352751,19.6935974309247,25.0264835240748
60.2,0.1,0.1801,0.726682133188343,4,1.11931868274124,1.13628083454674e-16,5.96593413712025,0.178954290827528,3.50111763742507,0.093956088692671,0.366560156856716,0.165656190753023,2.5838341557293,151.290333185107,1.53582986419399e-14,806.372820611607,24.1879767591264,473.221131795173,12.6993752380435,49.5453253111274,22.3905672974408,349.23845759279,4.32774134233679,2.72006130775932e-16,1.02534563297972,3.37284425126289,0.829316436424844,0.100817060997165,3.88653688965224,0.335783728172909,10.151272306456,10,1e-05,75.0205935928074,4.44990891598117,7.26142415435369,10.5533453879468,1.33003628094943,43.6353210722234,19.7197129472399,24.0296576482825
60.2,0.1,0.1851,0.7130042102342,4,1.11669486917103,2.42513046351154e-18,5.83474345855293,0.172878523945044,3.46711932791028,0.0928345910861599,0.360827813642951,0.165790527360939,2.48201507126572,148.094714647453,3.21617850938275e-16,773.796577194754,22.9269394703317,459.805146142299,12.3116104997633,47.8525455552467,21.9869379887054,329.161818395958,4.2726152041281,5.70258332862003e-18,0.982953106145291,3.18242672831547,0.804046659589119,0.0981343294437543,3.75083133361044,0.329474404055615,9.66225839748339,10,1e-05,76.6317572998895,4.45611725845282,7.30975167960018,10.5126953732693,1.31829091290949,42.9529429360568,19.7357043770462,23.0827401627712
60.2,0.1,0.1901,0.699468803984031,4,1.11416614563012,1.66531788327552e-26,5.70830728183549,0.167091077542296,3.43309274311806,0.091736726599101,0.355163414391356,0.165847766894897,2.38519523943866,144.954349806152,2.16659850900638e-24,742.657613298978,21.7387492866738,446.649477149079,11.9350579890371,46.2071855350764,21.5769930825317,310.316757020133,4.21685821985709,3.84586468459628e-26,0.942586715117651,3.00434092762056,0.77945665657612,0.0955064724551169,3.61977527670146,0.32314501064018,9.20064644781134,10,1e-05,78.2055894776869,4.46016155073172,7.35438667511646,10.4696754583573,1.30670008978706,42.278652849147,19.7425181711685,22.1823157267795
60.2,0.1,0.1951,0.68608243890591,4,1.11172735277497,5.71593697343462e-17,5.58636763901896,0.161572663141211,3.39909989443593,0.090662001343487,0.349570727755963,0.165835008429398,2.29304066176648,141.869010127789,7.29418340162167e-15,712.883824598992,20.6185030226508,433.763670692653,11.5694989015965,44.6091867692201,21.1624265892956,292.617976930741,4.16056176803092,1.29617852736212e-16,0.904124191950844,2.83762106235551,0.755539097217474,0.0929340524864205,3.493213089159,0.316811309733178,8.76447358349492,10,1e-05,79.7431896931244,4.46218155895134,7.39559108899998,10.4245867866459,1.29527388133927,41.6128994320699,19.7409994034356,21.3252781544283
60.2,0.1,0.2001,0.672849043691426,4,1.10937346540453,0,5.46867326841668,0.156305198010319,3.36518938030769,0.0896097844240799,0.344051981099757,0.165758577946036,2.2052382634227,138.8380028047,0,684.404033678195,19.5615833589751,421.153188886787,11.2146575424555,43.0580786421389,20.7446731217633,275.985396937961,4.10380429522812,0,0.867448956708406,2.68137864059528,0.732282037629406,0.0904170997854069,3.37097893335355,0.310486289549665,8.35191959698126,10,1e-05,81.2458103390391,4.46230781012211,7.43360881467737,10.3776896424269,1.28401860182541,40.9559478301151,19.7319011186962,20.5087158498311
60.2,0.1,0.2051,0.659775428920555,4,1.10710048871109,9.63267884848191e-20,5.35502443531386,0.151273700120345,3.33141118366677,0.0885797282413909,0.338610216013739,0.165624140882745,2.12152737934738,135.861412162338,1.18210529631747e-17,657.159119126201,18.5640406909218,408.824883126292,10.8703474441082,41.5536462943664,20.3251013778352,260.350084421665,4.04667483410073,2.10502145738083e-19,0.832463771836632,2.53485343279295,0.70967863688756,0.087956148632946,3.2529460861586,0.304182963526894,7.96144875399433,10,1e-05,82.7142560028169,4.46066266886743,7.46865139513877,10.3292261083768,1.27294135280728,40.3081601142755,19.715897730682,19.7302046279306
60.2,0.1,0.2101,0.646864798931699,4,1.10490424111897,4.3992107782941e-17,5.24521205600022,0.146463426635486,3.29780137760066,0.0875712534772191,0.333246711889888,0.165436764157553,2.04165201149172,132.938600717258,5.29299194774043e-15,631.087405804319,17.6220185139825,396.781082257129,10.5362975967293,40.0951955143222,19.9048307679796,245.645144129789,3.9892451148042,9.4349990750088e-17,0.799071284958476,2.3973239053042,0.68771593341182,0.0855510067242554,3.13896594305343,0.297911451388657,7.59157906722801,10,1e-05,84.1496263610614,4.45736090595281,7.50092099282044,10.2794018941339,1.26204515027862,39.6696885833723,19.6935924053151,18.987363706873
60.2,0.1,0.2151,0.63411705180024,4,1.10278040421804,3.24045737538401e-17,5.13902021125704,0.141859959754067,3.26438318824297,0.0865835744002025,0.327961120105921,0.165200970647235,1.96536235268243,130.068285719283,3.82198245589491e-15,606.125704263774,16.7317824172814,385.020194049132,10.2121664935349,38.6816273771209,19.4847559578135,231.806179229203,3.93156981080632,6.81961057299247e-17,0.767175003897106,2.26810860071534,0.666375794468664,0.0832008365942086,3.02887176980479,0.291679267557602,7.24088879610256,10,1e-05,85.5532807114812,4.45250865832054,7.53060815398188,10.2283882722722,1.2513290394215,39.0404917374089,19.6655235458469,18.2778698799466
60.2,0.1,0.2201,0.621535314095544,4,1.10072557558997,4.77806320670609e-17,5.03627877929159,0.137451427501994,3.23118456735019,0.0856162009088834,0.322754271727332,0.164920840296872,1.8924515569408,127.25000584246,5.52370712966408e-15,582.221871010508,15.8901504067519,373.542928584174,9.89770957218402,37.312191043593,19.0657674871161,218.777937950807,3.87371586542093,9.86556762741883e-17,0.736694868769681,2.14662548794424,0.645646020657633,0.0809053931896413,2.9225358297382,0.285494551107859,6.90818146272123,10,1e-05,86.9261269357544,4.4462061399116,7.55787840460161,10.1763493276912,1.2407943779011,38.4206685064216,19.6321768289397,17.5997994795494
60.2,0.1,0.2251,0.609120859660835,4,1.09873636303521,1.0259415486093e-16,4.93681815180205,0.133226442932125,3.19822553749231,0.0846685392813955,0.317626081717898,0.164600026999076,1.82272154583541,124.482962266628,1.16235566037423e-14,559.324118490367,15.0940870133971,362.347695314298,9.5926474585958,35.9859169820878,18.6486036499326,206.507934975415,3.81573996570309,2.07798132622576e-16,0.707553265060215,2.03232987783128,0.625511719120482,0.078664067794056,2.81982316741633,0.2793637546243,6.59232455871954,10,1e-05,88.269195903824,4.43854593385216,7.58288596728136,10.1234256619879,1.23044017496152,37.8102087676986,19.5939872139701,16.9513103762693
60.2,0.1,0.2301,0.596873276494168,4,1.09680940316994,1.07015901165411e-16,4.84047015691713,0.129174108246408,3.16551921086727,0.0837399047409067,0.312575685282682,0.164241791019243,1.7559829244706,121.766057321696,1.1880737271197e-14,537.381394513635,14.3407066202677,351.430971114378,9.29667270477871,34.7016616574377,18.2338656853842,194.946466376963,3.75768870472581,2.1259260593315e-16,0.679675204077583,1.92471310210163,0.605955866323096,0.0764759282678741,2.72059372550132,0.273291806873221,6.29224685970602,10,1e-05,89.5836165072613,4.42961469673993,7.60577603808252,10.0697353959565,1.22026379127881,37.2090095760505,19.5513428029307,16.3306411975766
60.2,0.1,0.2351,0.584796619033987,4,1.09494228378748,7.27539961974866e-19,4.74711418937145,0.12528590865128,3.13308805741299,0.0828299923840371,0.307603937022551,0.163849192998788,1.69208628051281,119.099249480906,7.91361012553532e-17,516.35391702896,13.6276202972877,340.792790378623,9.00959810714801,33.4587480812536,17.8222324620677,184.05189848813,3.69962820630071,1.41733579115041e-18,0.653001497417653,1.82334971887817,0.586968928730444,0.0743408458744839,2.62475088987582,0.267285222392363,6.00707709929951,10,1e-05,90.8699784703908,4.41949611861502,7.62667118157498,10.015405622105,1.21026560081377,36.6171726631645,19.5046079345757,15.7364024087691
60.2,0.1,0.2401,0.572887306927989,4,1.09313164810585,1.44831072008775e-16,4.6565824052919,0.12155166660054,3.10093281832312,0.081937945160784,0.302708560256404,0.163424820132299,1.63085541697605,116.480871756207,1.54327702012837e-14,496.191633380004,12.9521856892389,330.426219533197,8.73106482533772,32.2557278876973,17.4140649468857,173.779124414582,3.64158598622156,2.7664761927189e-16,0.627461116944837,1.72778914898371,0.568529982300579,0.0722573142562694,2.53214444336716,0.261346223387318,5.73584116241587,10,1e-05,92.1296086103562,4.40826353424759,7.64569924733441,9.96051569273884,1.2004399359766,36.0344270129223,19.4540905885488,15.1669553778773
60.2,0.1,0.2451,0.561146338194742,4,1.09137506051306,0,4.56875302564672,0.117963446318586,3.06906444219779,0.0810632883031726,0.297889081314945,0.162971119761694,1.57215166925977,113.910328097538,0,476.855459665152,12.3122246053063,320.328134856674,8.46083633516309,31.0916422932624,17.0098203579534,164.090530326288,3.58360967944467,0,0.602998064327087,1.637656285952,0.550625801892409,0.0702246486542679,2.44266753510515,0.255478798141573,5.47774971059872,10,1e-05,93.3632931717044,4.39598838631802,7.66296836262509,9.90515686266838,1.19078435642872,35.460716239731,19.400082096432,14.6210105241159
60.2,0.1,0.2501,0.549573252209714,4,1.08967005538446,3.06353871574963e-26,4.48350276924377,0.114513509893074,3.03748875183958,0.0802054670772202,0.293144421114877,0.162490284864138,1.51584013060729,111.386754008211,3.13156841962991e-24,458.306454862328,11.7056425420228,310.493998373196,8.19865296591263,29.9654059155381,16.6098584607797,154.950125415859,3.52573803498219,5.62329278641006e-26,0.579557421759782,1.5525961671993,0.533241451547737,0.0682419145888568,2.35620810024937,0.249685803903118,5.23204432041745,10,1e-05,94.5719139773779,4.38273698253437,7.67858030155101,9.84940481390134,1.18129531016816,34.895911889515,19.3428435102269,14.0973132146478
60.2,0.1,0.2551,0.538167383328307,4,1.08801431043926,9.41988290831662e-21,4.40071552195119,0.111194659409529,3.00620971066672,0.0793639354056705,0.288473399283183,0.161984290443832,1.46179531927202,108.90928949195,9.42922114901171e-19,440.507809643058,11.1304890343786,300.918986552972,7.94426114931062,28.8759372480818,16.2144870814917,146.324444519759,3.46800706932201,1.69459519072261e-20,0.5570877658629,1.47228143690353,0.516362207619617,0.0663081459826942,2.27265843680392,0.243969611587048,4.99802179514805,10,1e-05,95.7563256038372,4.36857088709669,7.69262890028225,9.79332578309516,1.17196897139819,34.3398734506701,19.2826099344338,13.5946964692298
60.2,0.1,0.2601,0.526927892897505,4,1.08640564174169,9.21089072579819e-18,4.32028208708733,0.108000190174086,2.97523000738289,0.0785381665579384,0.28387477659661,0.161454946326302,1.40990030607916,106.477083028094,9.02746394984847e-16,423.424747458147,10.5849461512187,291.598092233679,7.69741481465185,27.8221660454571,15.8239713278012,138.182338330878,3.41045014737634,1.62371552446796e-17,0.535540931962017,1.39640985364173,0.499973657280598,0.0644223589046867,2.19191508041841,0.238332195311572,4.77502862164085,10,1e-05,96.91734736615,4.35354795653654,7.70520101747296,9.73697920110905,1.16280139544193,33.7924534060605,19.219596810683,13.1120728465362
60.2,0.1,0.2651,0.51585379664606,4,1.08484198828778,1.13328994429834e-24,4.24209941427295,0.104923849344767,2.94455093480461,0.0777276436804317,0.279347254021985,0.160903883842793,1.36004603879388,104.089293665992,1.08737817206881e-22,407.024374480107,10.0673180840384,282.526146919419,7.45787461802393,26.803035532,15.4385355638247,130.494793766898,3.35309830543324,1.95736470268351e-24,0.514871727061895,1.32470196949488,0.484061673170658,0.0625835557042876,2.11387867991661,0.232775151860639,4.56245709814092,10,1e-05,98.0557721392677,4.33772218518698,7.7163766685859,9.68041689223902,1.15378850294585,33.2534971187771,19.1539983326461,12.6484281607831
60.2,0.1,0.2701,0.504943988243509,4,1.0833214064837,2.75305605445976e-17,4.16607032419646,0.101959795815835,2.91417276954941,0.0769318673992428,0.274889497726577,0.160332590767509,1.31213065583235,101.745093466337,2.58565873343414e-15,391.2755826533,9.5760213847919,273.697887847765,7.22540881425256,25.8175066713461,15.0583698759262,123.234762480176,3.29598035830624,4.65803212538562e-17,0.49503772802218,1.25689907262505,0.468612467443036,0.060790733885862,2.0384538353897,0.227299762844966,4.35974114072381,10,1e-05,99.1723624445322,4.32114390265625,7.72622987971718,9.62368509805969,1.14492616141607,32.7228458093717,19.0859916049643,12.2028150992408
60.2,0.1,0.2751,0.000734219348009387,-1,1.00176233715941,2.30907966873022e-09,0.0810297030875926,0.00705012812845924,0.0799110868408596,0.00261802087161439,0.00391367169310167,0.00848814887420591,0.00255409232403076,0.136805471949215,3.1533900021109e-10,0.0110658050932881,0.000962799328881956,0.0109130414906972,0.000357529493402293,0.000534469787062733,0.00115918234259405,0.000348799104168449,0.00653451965436806,6.01756718439765e-12,1.80162062540509e-05,0.00011026019667785,0.000199647284682596,-1.51780897033945e-05,0.00581226822001391,0.00240995361758257,0.00868357151759285,10,1e-05,182.829513048946,1.28282016155723,0.0303673013164912,0.0546131105689456,0.328985244319089,0.465883478346822,1.01042924198547,0.0237530586134861
60.2,0.1,0.2801,0.483611267086952,4,1.080402074832,1.8762997507456e-17,4.02010374604008,0.0963467825203264,2.85431286137878,0.0753825452411515,0.266177414677838,0.159134544435807,1.22173725829091,97.1839986453545,1.687763441801e-15,361.61514875848,8.66655646083952,256.750281877039,6.78078776897817,23.9431098015037,14.3144221129744,109.89733805647,3.18254571689562,3.04511425972686e-17,0.457716458989083,1.1320605453543,0.439047558013175,0.0573388428520489,1.89506924408189,0.216597173794539,3.98178096212483,10,1e-05,101.343055764444,4.28591374625413,7.74223871113393,9.50986406080791,1.12763558584928,31.6857594432498,18.9433761696384,11.3621565021055
60.2,0.1,0.2851,0.473187800002946,4,1.07900023669989,8.51059410339702e-18,3.95001183489125,0.0936884558973551,2.82483370530238,0.0746282261346235,0.261921206779847,0.158510284081889,1.17909515758673,94.9659731664425,7.49042329893833e-16,347.652118285629,8.2457955857041,248.621893427834,6.56824890255426,23.0524530475107,13.9509546640745,103.775620511942,3.12628827368546,1.35244422086211e-17,0.440159974686258,1.07460754521212,0.424908951422604,0.0556781153300967,1.82695102660985,0.211372326057151,3.8056187525531,10,1e-05,102.398329268379,4.26735083824009,7.74851578406306,9.45285349272044,1.11920097924417,31.179100455073,18.8690642171081,10.9655849655566
60.2,0.1,0.2901,0.46292228776184,4,1.07763456616339,5.55111512312579e-27,3.88172830806145,0.0911222795387537,2.79564582899363,0.0738867236190652,0.257728863836966,0.157870471605535,1.13804114259183,92.7881569255646,4.77970693711373e-25,334.230570083812,7.84595134448859,240.715017904901,6.36190887073138,22.1913689601583,13.5932073387355,97.989377329002,3.07035533984479,8.6363322178831e-27,0.423290994588908,1.02019249973581,0.411180108286046,0.0540592086807948,1.76109251828504,0.206231242709064,3.63738071397361,10,1e-05,103.434648125439,4.24820484288332,7.75371661118345,9.39580339758232,1.11089950613491,30.6800439511525,18.7929009399229,10.5837826261041
60.2,0.1,0.2951,0.452814315871264,4,1.07630373584344,4.27494344352895e-21,3.81518679230928,0.0886442975551789,2.76674919004564,0.0731576834578455,0.253599456612746,0.157216114545886,1.09850589121202,90.650027605708,3.60050539883203e-19,321.328242694194,7.46592969332071,233.025197352088,6.16159342773849,21.359024387965,13.2412855674782,92.519970011409,3.01477252312153,6.51029788153208e-21,0.40707995844689,0.968642390089463,0.39785049125728,0.0524813135061578,1.69742285178534,0.201174636119758,3.47668062394539,10,1e-05,104.45253392812,4.22851359933711,7.7578910175484,9.33874310807544,1.10272796741328,30.1884793151812,18.7150062755422,10.2161047882718
6.02,0.1,1e-04,0.704825471244659,4,0.00339050956877265,1.25316855647087,12.8279533018529,0.620936649332936,3.19075862259482,0.128991806832359,0.388682825074137,0.0723620746447616,10.0721317042659,0.444487455849965,164.287312015625,1681.71309098142,81.403265765125,418.300598662493,16.910508252941,50.9553612946506,9.48648980528277,1320.43166533094,0.00941391790032522,28.022133316672,2.64429042068444,15.5830971177029,0.90706484651853,0.122744620969651,6.34735618725165,0.225913908070592,39.808810513903,10,1e-05,22.6038698440932,3.08922695631843,3.01458230396695,7.52596103735494,1.21275014653823,46.2688034968252,8.61398136571243,93.6708248496731
