"reaction","phi","rel_phi","mu","convergence","f.TS","f.AAS","f.R","v.TS","v.AAS","v.R","p.TS","p.AAS","p.R","c.x_S","c.S","c.AA","c.P"
"R",0.184856112224449,0.406804505494324,0.8119897815536,4,0.999999999993865,0.935323000182014,0.278999054474729,276.07652572653,258.220724323949,77.0250896408427,30.3684178299183,46.9557744545822,17.5354862369074,100,21.9901799360293,223.150141540477,94.8596785214079
"R",0.183945490981964,0.404800542413071,0.808060434789121,4,0.999999999999911,0.935542952087789,0.277558406486391,274.740547828277,257.031583173505,76.2565486524214,30.2214602611104,46.7893936725059,17.3590042717566,100,21.9153962901214,223.714745504475,94.369858205373
"R",0.183034869739479,0.402796579331818,0.804129964800691,4,0.9999999999992,0.93576284887075,0.276119706498803,273.404188032016,255.841481886238,75.4922841550041,30.0744606835218,46.622703885532,17.183535640539,100,21.8406313836732,224.278668406462,93.8807002095929
"R",0.182124248496994,0.400792616250565,0.800198378595223,4,1.0000000000062,0.935982683247416,0.274682935990794,272.067448724061,254.650420679448,74.7322856025869,29.9274193596467,46.455701564936,17.0090773122871,100,21.7658876979848,224.841914067252,93.3921982368698
"R",0.181213627254509,0.398788653169313,0.796265689815093,4,1.00000000000872,0.936202466916085,0.273248098214641,270.730334539493,253.45840706268,73.9765490412848,29.7803367993442,46.2883888259826,16.8356277676513,100,21.6911612514961,225.404485358491,92.9043533929781
"R",0.180303006012024,0.39678469008806,0.79233190918294,4,0.999999999997429,0.93642220045113,0.271815184035808,269.392849121507,252.26544456081,73.2250668620814,29.6332134033658,46.1207645062287,16.6631846625803,100,21.6164518457416,225.96638558121,92.4171625721747
"R",0.179392384769539,0.394780727006807,0.788397042641887,4,0.999999999936492,0.936641895050382,0.270384192929249,268.054994481218,251.071538024553,72.4778333480614,29.486049392934,45.9528301127915,16.4917460902194,100,21.5417556612774,226.527618721185,91.9306255959448
"R",0.178481763527054,0.392776763925554,0.784461104989903,4,1.00000000003015,0.936861539574472,0.268955105546559,266.716775704608,249.876689109425,71.7348385585081,29.3388453275069,45.7845813645089,16.3213091938143,100,21.4670765549304,227.08818756949,91.4447358858301
"R",0.177571142284569,0.390772800844301,0.780524101679669,4,0.999999999999772,0.937081144819831,0.267527920874384,265.378194571027,248.680902378894,70.9960766390007,29.191601402813,45.6160196429664,16.1518720515112,100,21.3924107611801,227.648096141452,90.9594930972906
"R",0.176660521042084,0.388768837763048,0.776586046225312,4,0.999999999989988,0.937300710943041,0.266102630297151,264.039255713963,247.484182100046,70.261540447891,29.0443181285359,45.4471437134709,15.9834324590246,100,21.3177582759619,228.207347419603,90.4748943010314
"R",0.175749899799599,0.386764874681795,0.772646945334118,4,1.00000000001049,0.937520253152493,0.264679237468351,262.699961416356,246.286534327629,69.5312254699168,28.8969957557992,45.277956168404,15.815988815036,100,21.2431139317193,228.765945332609,89.9909407392392
"R",0.174839278557114,0.384760911600543,0.768706809792469,4,1.00000000000642,0.937739760417866,0.263257721519018,261.360315331117,245.087959479766,68.8051211091202,28.7496346864228,45.1084524859317,15.6495381441115,100,21.1684814601075,229.323893225608,89.507625316466
"R",0.173928657314629,0.38275694851929,0.764765648993202,4,1.00000000000034,0.937959244611714,0.261838083807903,260.020320657777,243.888463547781,68.0832225121258,28.6022352723554,44.9386344381767,15.484078784155,100,21.0938568321323,229.881194673296,89.0249484946872
"R",0.173018036072144,0.380752985438037,0.760823471885893,4,1.00000000001617,0.938178714962079,0.260420322825874,258.679980445387,242.688051636744,67.3655240150891,28.4547978489925,44.7685030158979,15.3196088959067,100,21.019236918391,230.43785332631,88.5429097607972
"R",0.172107414829659,0.378749022356784,0.756880287789209,4,1.00000000004486,0.938398166343414,0.25900442284813,257.339297859874,241.486725228975,66.65201631535,28.3073227645861,44.5980551837359,15.1561258200422,100,20.9446234584902,230.993872788396,88.0615037683642
"R",0.171196793587174,0.376745059275531,0.752936106155693,4,0.999999999992513,0.938617600413285,0.257590375008986,255.998276091019,240.284487616289,65.9426919404332,28.1598103700121,44.4272898121997,14.9936273208434,100,20.8700158569376,231.549256637462,87.5807275030552
"R",0.170286172344689,0.374741096194279,0.748990934179737,4,0.999999999951024,0.938837032018768,0.256178182519063,254.656917608639,239.081344722451,65.2375463220829,28.0122609369502,44.2562092902917,14.8321118292395,100,20.7954090969672,232.1040088299,87.1005820564815
"R",0.169375551102204,0.372737133113026,0.745044782130102,4,0.999999999998564,0.939056449826426,0.254767823646299,253.315225923871,237.877296743391,64.5365688051877,27.8646748516258,44.0848087879521,14.6715764001637,100,20.7208070585269,232.658132901243,86.6210600397416
"R",0.168464929859719,0.370733170031773,0.741097659155413,4,0.99999999999603,0.939275877404346,0.253359311209001,251.97320411184,236.672352375473,63.8397574371542,27.7170524523024,43.9130932850377,14.5120200737201,100,20.6462016811726,233.211632506417,86.1421658110603
"R",0.167554308617234,0.36872920695052,0.737149573062858,4,1.0000000000495,0.939495306113226,0.251952625036527,250.630854853777,235.466511690614,63.1471017924325,27.5693940339155,43.7410585084977,14.3534399700061,100,20.5715959383316,233.764511566077,85.6638925124193
