"","kcat","km","phi","rel_phi","mu","convergence","f.TC","f.TC2","f.ATPS","f.EAA","f.ENT","f.RNAP","f.DNAP","f.R","v.TC","v.TC2","v.ATPS","v.EAA","v.ENT","v.RNAP","v.DNAP","v.R","p.TC","p.TC2","p.ATPS","p.EAA","p.ENT","p.RNAP","p.DNAP","p.R","c.x_C","c.x_W","c.C","c.AA","c.NT","c.ATP","c.RNA","c.DNA","c.P"
"1",507,0.1,0,0,1.08907395976759,4,8.84767343042284e-18,1.18295980749719,0.365919609319143,0.554045819538025,0.337008047351715,0.239466763814134,0.063775092643118,0.436844938948359,2.17768418669784e-15,291.162743126091,90.0640550403845,136.367693654392,82.9480316242496,58.9401257741522,15.6970091455411,107.520957127072,7.65370134784335e-17,0.615121168983945,6.63266348059864,18.7395230805526,1.55950816536511,12.9860494821434,0.557994536940787,57.6360962877446,10,1e-05,25.1630111569751,11.959071838061,7.63115914214852,13.9871427424486,54.1194886219944,14.4131709373447,98.7269562023291
"2",507,0.1,0.01,10718636917208128,1.07883804862568,4,0.115323991255052,1.06766358218682,0.365975146892836,0.554166396094307,0.337059895091503,0.239511870261111,0.0637798300051881,0.436986145072765,28.1179955888835,260.3149576045,89.2311084101764,135.115409303046,82.1810669248517,58.3971612341516,15.5506322598513,106.544825286048,0.987588693632703,0.549902128586956,6.57401663745002,18.5736021556744,1.54535505356204,12.8658479967829,0.552766572532938,57.109789548223,10,1e-05,25.1242115519624,11.9555191573516,7.63161203049627,13.9858642125335,54.129682679011,14.4142415811725,98.7588687864449
"3",507,0.1,0.02,21437273834416256,1.06860251825988,4,0.233089317962803,0.949926481329488,0.366031599254617,0.554289068897939,0.337112628788468,0.239557764938462,0.063784638353011,0.437129872646313,56.2920420669234,229.411205604958,88.3981572521151,133.863121040227,81.4141053176873,57.8541989793203,15.404256088493,105.568686693922,1.97582695082143,0.48457571586631,6.51537298619815,18.4076881023596,1.53120253231466,12.7456495102189,0.547538746427595,56.5834966738601,10,1e-05,25.0847452897931,11.9518942486936,7.63207096232072,13.984555061539,54.1400548760925,14.4153282677805,98.7913512180668
"4",507,0.1,0.03,32155910751624384,1.05836737557698,4,0.353373285122352,0.829671210082935,0.366088991458225,0.554413895031466,0.337166271948813,0.239604468258316,0.063789517714982,0.437276192249753,84.5237189405149,198.449908712839,87.5652017965018,132.610828869337,80.6471468168718,57.311238807838,15.2578802464518,104.592541454568,2.96473255063294,0.419138909805491,6.45673276385079,18.2417813778867,1.51705062297783,12.6254539707707,0.542311044753851,56.0572182077657,10,1e-05,25.0445937125306,11.9481948611618,7.63253663046643,13.9832143990474,54.1506098263793,14.4164310035859,98.8244194484441
"5",507,0.1,0.04,42874547668832512,1.048132633951,4,0.476256385325225,0.706817286055273,0.366147342050888,0.55454092588866,0.337220847415072,0.23965200103455,0.0637944703869035,0.43742516744846,112.814648266642,167.429447608678,86.7322410365781,131.35853173048,79.8801915555028,56.7682807751696,15.1115049788584,103.616387998612,3.95432346585006,0.353588618790046,6.3980958359985,18.07588170905,1.50289933578889,12.5052614564581,0.537083479180354,55.5309539422361,10,1e-05,25.0037409955417,11.9444187940429,7.63300897455766,13.9818409314993,54.1613522338084,14.4175503074402,98.858087843352
"6",507,0.1,0.05,53593184586040648,1.03789830220635,4,0.601822587365461,0.58128075074523,0.366206676909245,0.554670220153925,0.337276380083984,0.239700385658736,0.0637994980777931,0.437576871847689,141.166525014266,136.348128772638,85.899275137886,130.106229230773,79.1132395915443,56.2253248688305,14.9651303064623,102.640226076859,4.94461862019287,0.287921604139754,6.33946240457674,17.9099893715577,1.48874869365381,12.3850720053649,0.531856052331206,55.0047042857607,10,1e-05,24.9621678221985,11.9405634701836,7.6334881745248,13.9804336933311,54.1722871588744,14.4186865655813,98.8923730375778
"7",507,0.1,0.06,64311821503248768,1.02766439555524,4,0.730159368785122,0.452974139385025,0.366267015375526,0.554801829111909,0.337332896909087,0.239749646111822,0.0638046022726052,0.437731364868257,169.581085722232,105.204219304638,85.0663030387028,128.853919518994,78.3462917182723,55.682371585276,14.818756274355,101.664052099397,5.93563718252908,0.222134559994424,6.28083228079529,17.7441039196368,1.47459870223003,12.2648857421138,0.526628766602077,54.4784673063247,10,1e-05,24.919858376639,11.9366269954563,7.63397456657302,13.9789915752438,54.1834200212718,14.4198401136088,98.9272884602261
"8",507,0.1,0.07,75030458420456912,1.01743092179681,4,0.861358281206992,0.321805916298692,0.3663283943967,0.554935841877268,0.337390413808316,0.239799802094528,0.0638097835595426,0.437888767308533,198.060196310339,73.995855553435,84.2333269340521,127.601608041477,77.5793453781673,55.1394198143309,14.6723826009008,100.687875309785,6.92740025186241,0.156223912840168,6.22220618283342,17.5782273544845,1.46044938012543,12.1447029577686,0.521401635121795,53.9522497366922,10,1e-05,24.8767861540621,11.9326060505739,7.63446716285948,13.9775129324134,54.1947552733634,14.4210110844566,98.9628614117286
"9",507,0.1,0.08,85749095337665024,1.00719789709102,4,0.995514452124377,0.187680957961069,0.36639082437925,0.555072290843809,0.3374489686891,0.239850878877206,0.063815045850171,0.438049109777273,226.605694170967,42.7212017572265,83.4003433291794,126.349287560132,76.8124035104584,54.5964699854457,14.5260098761715,99.7116841349998,7.91992770737878,0.0901861698145738,6.16358344671719,17.4123576991083,1.44630075229679,12.0245230327239,0.516174648340141,53.4260453532841,10,1e-05,24.8329385232179,11.9284985672885,7.63496793534929,13.9759967005489,54.2062986262486,14.4222003621386,98.9990988096637
"10",507,0.1,0.09,96467732254873152,0.996965334013653,4,1.13272738613045,0.050499781416003,0.366454334991075,0.555211233608328,0.337508583370224,0.239902899283625,0.0638203907617617,0.438212464428032,255.219525730351,11.3783161070269,82.5673526776389,125.096955769516,76.0454648067905,54.0535215500223,14.379638085546,98.7354757286413,8.91324141009702,0.0240176245855247,6.104964042923,17.2464943289992,1.432152772715,11.9043461859348,0.510947820476157,52.8998527750046,10,1e-05,24.7882984332824,11.9243022981421,7.63547629141334,13.9744424776773,54.2180552380992,14.4234083121581,99.0360169607353
"11",507,0.1,0.1,107186369172081296,0.985926949873828,4,1.18165081860537,2.14000375240504e-18,0.363301637267969,0.545413364577216,0.338744667713603,0.239274897582079,0.0650489229392558,0.423919129518855,263.294833553193,4.76834546145957e-16,80.9506857761656,121.528728100516,75.4789143276264,53.3151108097106,14.4941678780536,94.4574445252905,9.58057211453096,1.01215848426373e-18,5.85697924639356,16.4328230102011,1.40427348241336,11.6011428080204,0.508851178306127,50.4210814313957,10,1e-05,27.2331618813289,12.1685090709685,7.77911146545252,14.2363108667009,54.0761268535499,14.7010565842718,95.8057232712612
